Raw Data 		Experiment - ProteinMelting_T4Lstar (Run on LCS480 1.5.0.39)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-580	
B12	Empty	1	2	1	75333	29.76	5.95
B12	Empty	1	2	1	75833	29.88	5.97
B12	Empty	1	2	1	76350	29.93	5.95
B12	Empty	1	2	1	76850	30.05	5.91
B12	Empty	1	2	1	77366	30.21	5.93
B12	Empty	1	2	1	77850	30.32	5.92
B12	Empty	1	2	1	78366	30.44	5.94
B12	Empty	1	2	1	78883	30.44	5.96
B12	Empty	1	2	1	79383	30.55	5.91
B12	Empty	1	2	1	79883	30.66	5.92
B12	Empty	1	2	1	80383	30.77	5.90
B12	Empty	1	2	1	80900	30.87	5.93
B12	Empty	1	2	1	81400	30.99	5.89
B12	Empty	1	2	1	81900	31.1	5.90
B12	Empty	1	2	1	82400	31.21	5.89
B12	Empty	1	2	1	82916	31.27	5.87
B12	Empty	1	2	1	83433	31.38	5.88
B12	Empty	1	2	1	83916	31.49	5.87
B12	Empty	1	2	1	84433	31.59	5.87
B12	Empty	1	2	1	84933	31.7	5.88
B12	Empty	1	2	1	85433	31.81	5.84
B12	Empty	1	2	1	85933	31.92	5.85
B12	Empty	1	2	1	86433	31.97	5.86
B12	Empty	1	2	1	86933	32.13	5.85
B12	Empty	1	2	1	87450	32.24	5.84
B12	Empty	1	2	1	87967	32.3	5.85
B12	Empty	1	2	1	88466	32.39	5.83
B12	Empty	1	2	1	88967	32.5	5.81
B12	Empty	1	2	1	89466	32.61	5.81
B12	Empty	1	2	1	89983	32.72	5.81
B12	Empty	1	2	1	90483	32.77	5.82
B12	Empty	1	2	1	90983	32.87	5.82
B12	Empty	1	2	1	91483	32.98	5.77
B12	Empty	1	2	1	92000	33.07	5.81
B12	Empty	1	2	1	92500	33.19	5.79
B12	Empty	1	2	1	93000	33.29	5.78
B12	Empty	1	2	1	93516	33.39	5.79
B12	Empty	1	2	1	94016	33.49	5.79
B12	Empty	1	2	1	94533	33.6	5.79
B12	Empty	1	2	1	95050	33.7	5.77
B12	Empty	1	2	1	95550	33.79	5.75
B12	Empty	1	2	1	96050	33.9	5.75
B12	Empty	1	2	1	96550	34	5.75
B12	Empty	1	2	1	97066	34.1	5.75
B12	Empty	1	2	1	97566	34.21	5.70
B12	Empty	1	2	1	98066	34.31	5.73
B12	Empty	1	2	1	98566	34.41	5.76
B12	Empty	1	2	1	99083	34.47	5.74
B12	Empty	1	2	1	99600	34.56	5.74
B12	Empty	1	2	1	100100	34.7	5.75
B12	Empty	1	2	1	100600	34.81	5.72
B12	Empty	1	2	1	101100	34.91	5.73
B12	Empty	1	2	1	101616	35.01	5.71
B12	Empty	1	2	1	102116	35.11	5.69
B12	Empty	1	2	1	102616	35.21	5.65
B12	Empty	1	2	1	103116	35.34	5.66
B12	Empty	1	2	1	103633	35.4	5.68
B12	Empty	1	2	1	104133	35.5	5.66
B12	Empty	1	2	1	104633	35.59	5.69
B12	Empty	1	2	1	105150	35.7	5.67
B12	Empty	1	2	1	105650	35.84	5.68
B12	Empty	1	2	1	106166	35.89	5.64
B12	Empty	1	2	1	106666	35.99	5.65
B12	Empty	1	2	1	107166	36.08	5.67
B12	Empty	1	2	1	107666	36.17	5.65
B12	Empty	1	2	1	108166	36.32	5.66
B12	Empty	1	2	1	108683	36.41	5.64
B12	Empty	1	2	1	109183	36.51	5.65
B12	Empty	1	2	1	109683	36.61	5.62
B12	Empty	1	2	1	110200	36.7	5.64
B12	Empty	1	2	1	110700	36.83	5.66
B12	Empty	1	2	1	111200	36.93	5.62
B12	Empty	1	2	1	111700	37.02	5.63
B12	Empty	1	2	1	112200	37.12	5.59
B12	Empty	1	2	1	112716	37.22	5.58
B12	Empty	1	2	1	113233	37.35	5.61
B12	Empty	1	2	1	113733	37.45	5.58
B12	Empty	1	2	1	114233	37.49	5.62
B12	Empty	1	2	1	114733	37.63	5.57
B12	Empty	1	2	1	115250	37.72	5.54
B12	Empty	1	2	1	115733	37.82	5.55
B12	Empty	1	2	1	116250	37.95	5.57
B12	Empty	1	2	1	116750	38.05	5.56
B12	Empty	1	2	1	117250	38.14	5.58
B12	Empty	1	2	1	117783	38.22	5.53
B12	Empty	1	2	1	118283	38.32	5.52
B12	Empty	1	2	1	118783	38.45	5.53
B12	Empty	1	2	1	119283	38.54	5.53
B12	Empty	1	2	1	119783	38.64	5.54
B12	Empty	1	2	1	120300	38.73	5.54
B12	Empty	1	2	1	120800	38.81	5.52
B12	Empty	1	2	1	121300	38.91	5.54
B12	Empty	1	2	1	121800	38.99	5.51
B12	Empty	1	2	1	122333	39.12	5.53
B12	Empty	1	2	1	122833	39.26	5.49
B12	Empty	1	2	1	123333	39.35	5.51
B12	Empty	1	2	1	123833	39.44	5.51
B12	Empty	1	2	1	124350	39.53	5.51
B12	Empty	1	2	1	124850	39.66	5.51
B12	Empty	1	2	1	125350	39.74	5.48
B12	Empty	1	2	1	125850	39.83	5.47
B12	Empty	1	2	1	126350	39.96	5.50
B12	Empty	1	2	1	126850	40.05	5.47
B12	Empty	1	2	1	127350	40.14	5.48
B12	Empty	1	2	1	127850	40.22	5.48
B12	Empty	1	2	1	128350	40.32	5.45
B12	Empty	1	2	1	128866	40.44	5.44
B12	Empty	1	2	1	129366	40.52	5.47
B12	Empty	1	2	1	129866	40.66	5.46
B12	Empty	1	2	1	130366	40.74	5.44
B12	Empty	1	2	1	130866	40.83	5.43
B12	Empty	1	2	1	131383	40.96	5.45
B12	Empty	1	2	1	131883	41.05	5.45
B12	Empty	1	2	1	132383	41.13	5.42
B12	Empty	1	2	1	132900	41.25	5.43
B12	Empty	1	2	1	133400	41.38	5.42
B12	Empty	1	2	1	133900	41.46	5.42
B12	Empty	1	2	1	134416	41.55	5.40
B12	Empty	1	2	1	134916	41.64	5.40
B12	Empty	1	2	1	135416	41.76	5.39
B12	Empty	1	2	1	135916	41.85	5.40
B12	Empty	1	2	1	136416	41.97	5.39
B12	Empty	1	2	1	136916	42.05	5.41
B12	Empty	1	2	1	137416	42.17	5.36
B12	Empty	1	2	1	137933	42.26	5.35
B12	Empty	1	2	1	138450	42.39	5.39
B12	Empty	1	2	1	138950	42.47	5.37
B12	Empty	1	2	1	139466	42.56	5.36
B12	Empty	1	2	1	139967	42.63	5.36
B12	Empty	1	2	1	140466	42.75	5.36
B12	Empty	1	2	1	140967	42.84	5.37
B12	Empty	1	2	1	141466	42.96	5.34
B12	Empty	1	2	1	141967	43.04	5.36
B12	Empty	1	2	1	142483	43.17	5.33
B12	Empty	1	2	1	143000	43.25	5.32
B12	Empty	1	2	1	143500	43.33	5.33
B12	Empty	1	2	1	144016	43.49	5.35
B12	Empty	1	2	1	144516	43.57	5.36
B12	Empty	1	2	1	145016	43.69	5.35
B12	Empty	1	2	1	145516	43.77	5.32
B12	Empty	1	2	1	146016	43.85	5.30
B12	Empty	1	2	1	146516	43.97	5.32
B12	Empty	1	2	1	147016	44.09	5.33
B12	Empty	1	2	1	147516	44.17	5.25
B12	Empty	1	2	1	148016	44.29	5.31
B12	Empty	1	2	1	148533	44.36	5.29
B12	Empty	1	2	1	149033	44.49	5.28
B12	Empty	1	2	1	149533	44.61	5.28
B12	Empty	1	2	1	150050	44.68	5.27
B12	Empty	1	2	1	150550	44.77	5.29
B12	Empty	1	2	1	151050	44.88	5.27
B12	Empty	1	2	1	151550	44.99	5.25
B12	Empty	1	2	1	152050	45.08	5.24
B12	Empty	1	2	1	152566	45.19	5.23
B12	Empty	1	2	1	153066	45.27	5.24
B12	Empty	1	2	1	153566	45.32	5.23
B12	Empty	1	2	1	154066	45.47	5.24
B12	Empty	1	2	1	154566	45.57	5.23
B12	Empty	1	2	1	155066	45.66	5.23
B12	Empty	1	2	1	155566	45.77	5.21
B12	Empty	1	2	1	156083	45.85	5.21
B12	Empty	1	2	1	156583	46.01	5.24
B12	Empty	1	2	1	157083	46.08	5.20
B12	Empty	1	2	1	157583	46.16	5.23
B12	Empty	1	2	1	158083	46.28	5.19
B12	Empty	1	2	1	158600	46.38	5.21
B12	Empty	1	2	1	159116	46.5	5.19
B12	Empty	1	2	1	159616	46.58	5.18
B12	Empty	1	2	1	160116	46.69	5.19
B12	Empty	1	2	1	160616	46.81	5.21
B12	Empty	1	2	1	161133	46.89	5.19
B12	Empty	1	2	1	161633	47	5.16
B12	Empty	1	2	1	162133	47.06	5.16
B12	Empty	1	2	1	162633	47.18	5.15
B12	Empty	1	2	1	163133	47.29	5.19
B12	Empty	1	2	1	163666	47.37	5.16
B12	Empty	1	2	1	164166	47.52	5.15
B12	Empty	1	2	1	164666	47.59	5.14
B12	Empty	1	2	1	165166	47.68	5.14
B12	Empty	1	2	1	165683	47.78	5.14
B12	Empty	1	2	1	166183	47.89	5.13
B12	Empty	1	2	1	166683	48	5.13
B12	Empty	1	2	1	167200	48.11	5.13
B12	Empty	1	2	1	167700	48.22	5.13
B12	Empty	1	2	1	168216	48.34	5.15
B12	Empty	1	2	1	168716	48.41	5.10
B12	Empty	1	2	1	169216	48.51	5.11
B12	Empty	1	2	1	169716	48.59	5.13
B12	Empty	1	2	1	170233	48.7	5.09
B12	Empty	1	2	1	170733	48.8	5.07
B12	Empty	1	2	1	171233	48.88	5.10
B12	Empty	1	2	1	171750	48.99	5.08
B12	Empty	1	2	1	172250	49.1	5.08
B12	Empty	1	2	1	172766	49.22	5.09
B12	Empty	1	2	1	173266	49.31	5.09
B12	Empty	1	2	1	173766	49.42	5.07
B12	Empty	1	2	1	174266	49.49	5.05
B12	Empty	1	2	1	174783	49.6	5.08
B12	Empty	1	2	1	175283	49.72	5.07
B12	Empty	1	2	1	175783	49.82	5.05
B12	Empty	1	2	1	176283	49.89	5.05
B12	Empty	1	2	1	176800	50	5.03
B12	Empty	1	2	1	177316	50.1	5.04
B12	Empty	1	2	1	177816	50.21	5.03
B12	Empty	1	2	1	178316	50.32	5.05
B12	Empty	1	2	1	178833	50.43	5.03
B12	Empty	1	2	1	179350	50.54	5.02
B12	Empty	1	2	1	179850	50.64	5.00
B12	Empty	1	2	1	180350	50.74	5.04
B12	Empty	1	2	1	180850	50.81	5.04
B12	Empty	1	2	1	181350	50.92	5.03
B12	Empty	1	2	1	181866	51.02	5.01
B12	Empty	1	2	1	182366	51.13	5.02
B12	Empty	1	2	1	182866	51.2	5.03
B12	Empty	1	2	1	183383	51.34	5.01
B12	Empty	1	2	1	183883	51.42	4.99
B12	Empty	1	2	1	184400	51.51	4.97
B12	Empty	1	2	1	184900	51.62	5.02
B12	Empty	1	2	1	185400	51.72	4.99
B12	Empty	1	2	1	185900	51.83	4.95
B12	Empty	1	2	1	186416	51.93	4.97
B12	Empty	1	2	1	186916	52.04	5.00
B12	Empty	1	2	1	187416	52.11	4.97
B12	Empty	1	2	1	187916	52.24	4.96
B12	Empty	1	2	1	188433	52.34	4.94
B12	Empty	1	2	1	188933	52.45	4.98
B12	Empty	1	2	1	189433	52.55	4.95
B12	Empty	1	2	1	189950	52.66	4.95
B12	Empty	1	2	1	190450	52.76	4.95
B12	Empty	1	2	1	190967	52.83	4.95
B12	Empty	1	2	1	191466	52.96	4.91
B12	Empty	1	2	1	191967	53.03	4.93
B12	Empty	1	2	1	192466	53.16	4.94
B12	Empty	1	2	1	192983	53.24	4.92
B12	Empty	1	2	1	193483	53.34	4.91
B12	Empty	1	2	1	193983	53.44	4.92
B12	Empty	1	2	1	194483	53.55	4.91
B12	Empty	1	2	1	195000	53.64	4.89
B12	Empty	1	2	1	195500	53.77	4.90
B12	Empty	1	2	1	196016	53.87	4.91
B12	Empty	1	2	1	196516	53.98	4.93
B12	Empty	1	2	1	197016	54.04	4.87
B12	Empty	1	2	1	197516	54.18	4.87
B12	Empty	1	2	1	198033	54.22	4.89
B12	Empty	1	2	1	198533	54.35	4.88
B12	Empty	1	2	1	199033	54.44	4.85
B12	Empty	1	2	1	199533	54.58	4.85
B12	Empty	1	2	1	200050	54.64	4.83
B12	Empty	1	2	1	200550	54.78	4.87
B12	Empty	1	2	1	201050	54.88	4.88
B12	Empty	1	2	1	201550	54.98	4.83
B12	Empty	1	2	1	202050	55.05	4.84
B12	Empty	1	2	1	202550	55.14	4.85
B12	Empty	1	2	1	203050	55.24	4.83
B12	Empty	1	2	1	203566	55.34	4.85
B12	Empty	1	2	1	204066	55.44	4.85
B12	Empty	1	2	1	204566	55.57	4.83
B12	Empty	1	2	1	205083	55.64	4.84
B12	Empty	1	2	1	205583	55.77	4.81
B12	Empty	1	2	1	206083	55.87	4.78
B12	Empty	1	2	1	206600	55.96	4.80
B12	Empty	1	2	1	207100	56.06	4.80
B12	Empty	1	2	1	207600	56.16	4.82
B12	Empty	1	2	1	208100	56.26	4.81
B12	Empty	1	2	1	208600	56.39	4.82
B12	Empty	1	2	1	209133	56.49	4.77
B12	Empty	1	2	1	209633	56.58	4.79
B12	Empty	1	2	1	210133	56.68	4.79
B12	Empty	1	2	1	210633	56.77	4.79
B12	Empty	1	2	1	211150	56.9	4.77
B12	Empty	1	2	1	211650	56.97	4.76
B12	Empty	1	2	1	212150	57.07	4.75
B12	Empty	1	2	1	212650	57.17	4.77
B12	Empty	1	2	1	213150	57.26	4.74
B12	Empty	1	2	1	213650	57.36	4.75
B12	Empty	1	2	1	214166	57.45	4.74
B12	Empty	1	2	1	214666	57.58	4.75
B12	Empty	1	2	1	215166	57.68	4.74
B12	Empty	1	2	1	215683	57.78	4.74
B12	Empty	1	2	1	216183	57.87	4.73
B12	Empty	1	2	1	216683	57.97	4.74
B12	Empty	1	2	1	217183	58.07	4.69
B12	Empty	1	2	1	217683	58.15	4.74
B12	Empty	1	2	1	218183	58.26	4.71
B12	Empty	1	2	1	218700	58.38	4.73
B12	Empty	1	2	1	219200	58.47	4.74
B12	Empty	1	2	1	219700	58.58	4.73
B12	Empty	1	2	1	220200	58.67	4.70
B12	Empty	1	2	1	220700	58.8	4.68
B12	Empty	1	2	1	221200	58.88	4.69
B12	Empty	1	2	1	221716	59.01	4.70
B12	Empty	1	2	1	222216	59.08	4.68
B12	Empty	1	2	1	222716	59.2	4.71
B12	Empty	1	2	1	223250	59.27	4.67
B12	Empty	1	2	1	223750	59.39	4.69
B12	Empty	1	2	1	224250	59.49	4.65
B12	Empty	1	2	1	224750	59.58	4.65
B12	Empty	1	2	1	225266	59.7	4.66
B12	Empty	1	2	1	225766	59.8	4.68
B12	Empty	1	2	1	226266	59.9	4.65
B12	Empty	1	2	1	226783	59.99	4.67
B12	Empty	1	2	1	227283	60.08	4.65
B12	Empty	1	2	1	227783	60.17	4.62
B12	Empty	1	2	1	228300	60.28	4.62
B12	Empty	1	2	1	228800	60.39	4.65
B12	Empty	1	2	1	229300	60.48	4.65
B12	Empty	1	2	1	229800	60.61	4.63
B12	Empty	1	2	1	230300	60.7	4.62
B12	Empty	1	2	1	230800	60.83	4.61
B12	Empty	1	2	1	231316	60.93	4.61
B12	Empty	1	2	1	231816	61.02	4.64
B12	Empty	1	2	1	232333	61.1	4.63
B12	Empty	1	2	1	232833	61.2	4.57
B12	Empty	1	2	1	233333	61.29	4.60
B12	Empty	1	2	1	233816	61.41	4.61
B12	Empty	1	2	1	234316	61.51	4.63
B12	Empty	1	2	1	234833	61.6	4.57
B12	Empty	1	2	1	235333	61.72	4.58
B12	Empty	1	2	1	235833	61.81	4.59
B12	Empty	1	2	1	236333	61.91	4.55
B12	Empty	1	2	1	236850	62.03	4.58
B12	Empty	1	2	1	237350	62.09	4.56
B12	Empty	1	2	1	237850	62.19	4.58
B12	Empty	1	2	1	238350	62.31	4.58
B12	Empty	1	2	1	238866	62.4	4.56
B12	Empty	1	2	1	239366	62.5	4.55
B12	Empty	1	2	1	239883	62.61	4.54
B12	Empty	1	2	1	240383	62.7	4.53
B12	Empty	1	2	1	240883	62.83	4.54
B12	Empty	1	2	1	241383	62.92	4.55
B12	Empty	1	2	1	241883	63.01	4.53
B12	Empty	1	2	1	242383	63.07	4.52
B12	Empty	1	2	1	242883	63.19	4.52
B12	Empty	1	2	1	243400	63.3	4.54
B12	Empty	1	2	1	243900	63.4	4.53
B12	Empty	1	2	1	244400	63.52	4.52
B12	Empty	1	2	1	244900	63.61	4.52
B12	Empty	1	2	1	245400	63.71	4.52
B12	Empty	1	2	1	245900	63.83	4.49
B12	Empty	1	2	1	246400	63.89	4.48
B12	Empty	1	2	1	246916	64.01	4.49
B12	Empty	1	2	1	247416	64.1	4.50
B12	Empty	1	2	1	247916	64.21	4.48
B12	Empty	1	2	1	248416	64.34	4.49
B12	Empty	1	2	1	248916	64.43	4.49
B12	Empty	1	2	1	249416	64.52	4.50
B12	Empty	1	2	1	249916	64.65	4.48
B12	Empty	1	2	1	250433	64.73	4.44
B12	Empty	1	2	1	250950	64.81	4.44
B12	Empty	1	2	1	251466	64.93	4.45
B12	Empty	1	2	1	251967	65.03	4.47
B12	Empty	1	2	1	252466	65.12	4.44
B12	Empty	1	2	1	252983	65.24	4.44
B12	Empty	1	2	1	253483	65.3	4.45
B12	Empty	1	2	1	253983	65.42	4.45
B12	Empty	1	2	1	254483	65.53	4.44
B12	Empty	1	2	1	255000	65.63	4.44
B12	Empty	1	2	1	255500	65.74	4.45
B12	Empty	1	2	1	256000	65.83	4.48
B12	Empty	1	2	1	256516	65.93	4.43
B12	Empty	1	2	1	257016	66.05	4.43
B12	Empty	1	2	1	257533	66.13	4.44
B12	Empty	1	2	1	258033	66.25	4.44
B12	Empty	1	2	1	258533	66.34	4.42
B12	Empty	1	2	1	259033	66.46	4.41
B12	Empty	1	2	1	259533	66.55	4.42
B12	Empty	1	2	1	260050	66.64	4.38
B12	Empty	1	2	1	260550	66.73	4.40
B12	Empty	1	2	1	261050	66.82	4.41
B12	Empty	1	2	1	261566	66.91	4.40
B12	Empty	1	2	1	262083	67.05	4.41
B12	Empty	1	2	1	262566	67.14	4.37
B12	Empty	1	2	1	263083	67.26	4.39
B12	Empty	1	2	1	263583	67.35	4.38
B12	Empty	1	2	1	264100	67.44	4.39
B12	Empty	1	2	1	264600	67.53	4.36
B12	Empty	1	2	1	265100	67.65	4.37
B12	Empty	1	2	1	265600	67.73	4.36
B12	Empty	1	2	1	266100	67.85	4.35
B12	Empty	1	2	1	266616	67.97	4.35
B12	Empty	1	2	1	267116	68.06	4.34
B12	Empty	1	2	1	267616	68.15	4.34
B12	Empty	1	2	1	268133	68.27	4.35
B12	Empty	1	2	1	268650	68.36	4.35
B12	Empty	1	2	1	269150	68.44	4.31
B12	Empty	1	2	1	269666	68.55	4.32
B12	Empty	1	2	1	270166	68.65	4.35
B12	Empty	1	2	1	270666	68.77	4.33
B12	Empty	1	2	1	271166	68.85	4.32
B12	Empty	1	2	1	271666	68.98	4.33
B12	Empty	1	2	1	272166	69.06	4.30
B12	Empty	1	2	1	272683	69.14	4.30
B12	Empty	1	2	1	273183	69.26	4.33
B12	Empty	1	2	1	273700	69.38	4.31
B12	Empty	1	2	1	274200	69.47	4.29
B12	Empty	1	2	1	274716	69.56	4.30
B12	Empty	1	2	1	275216	69.68	4.27
B12	Empty	1	2	1	275716	69.76	4.29
B12	Empty	1	2	1	276216	69.88	4.30
B12	Empty	1	2	1	276716	69.96	4.28
B12	Empty	1	2	1	277216	70.08	4.28
B12	Empty	1	2	1	277733	70.17	4.28
B12	Empty	1	2	1	278250	70.29	4.26
B12	Empty	1	2	1	278750	70.38	4.29
B12	Empty	1	2	1	279250	70.44	4.25
B12	Empty	1	2	1	279766	70.56	4.27
B12	Empty	1	2	1	280283	70.66	4.26
B12	Empty	1	2	1	280783	70.79	4.24
B12	Empty	1	2	1	281283	70.87	4.22
B12	Empty	1	2	1	281783	70.99	4.26
B12	Empty	1	2	1	282300	71.08	4.27
B12	Empty	1	2	1	282783	71.17	4.25
B12	Empty	1	2	1	283300	71.28	4.26
B12	Empty	1	2	1	283800	71.34	4.23
B12	Empty	1	2	1	284300	71.45	4.23
B12	Empty	1	2	1	284816	71.6	4.21
B12	Empty	1	2	1	285316	71.69	4.22
B12	Empty	1	2	1	285816	71.78	4.18
B12	Empty	1	2	1	286316	71.92	4.22
B12	Empty	1	2	1	286816	71.99	4.21
B12	Empty	1	2	1	287333	72.09	4.23
B12	Empty	1	2	1	287833	72.18	4.22
B12	Empty	1	2	1	288333	72.27	4.21
B12	Empty	1	2	1	288833	72.39	4.21
B12	Empty	1	2	1	289350	72.5	4.21
B12	Empty	1	2	1	289850	72.6	4.19
B12	Empty	1	2	1	290366	72.71	4.19
B12	Empty	1	2	1	290866	72.8	4.20
B12	Empty	1	2	1	291366	72.88	4.18
B12	Empty	1	2	1	291883	73	4.15
B12	Empty	1	2	1	292366	73.08	4.19
B12	Empty	1	2	1	292866	73.18	4.18
B12	Empty	1	2	1	293383	73.29	4.19
B12	Empty	1	2	1	293883	73.38	4.18
B12	Empty	1	2	1	294400	73.5	4.16
B12	Empty	1	2	1	294900	73.57	4.16
B12	Empty	1	2	1	295400	73.69	4.16
B12	Empty	1	2	1	295900	73.81	4.14
B12	Empty	1	2	1	296416	73.9	4.13
B12	Empty	1	2	1	296916	74.01	4.16
B12	Empty	1	2	1	297416	74.08	4.16
B12	Empty	1	2	1	297916	74.22	4.17
B12	Empty	1	2	1	298433	74.3	4.14
B12	Empty	1	2	1	298933	74.42	4.16
B12	Empty	1	2	1	299450	74.51	4.12
B12	Empty	1	2	1	299950	74.62	4.15
B12	Empty	1	2	1	300450	74.69	4.12
B12	Empty	1	2	1	300950	74.8	4.15
B12	Empty	1	2	1	301450	74.89	4.13
B12	Empty	1	2	1	301950	74.98	4.11
B12	Empty	1	2	1	302450	75.09	4.10
B12	Empty	1	2	1	302967	75.2	4.12
B12	Empty	1	2	1	303483	75.32	4.11
B12	Empty	1	2	1	303983	75.41	4.10
B12	Empty	1	2	1	304500	75.52	4.12
B12	Empty	1	2	1	305000	75.62	4.10
B12	Empty	1	2	1	305516	75.73	4.11
B12	Empty	1	2	1	306016	75.81	4.10
B12	Empty	1	2	1	306516	75.9	4.08
B12	Empty	1	2	1	307016	76.02	4.07
B12	Empty	1	2	1	307516	76.13	4.06
B12	Empty	1	2	1	308033	76.25	4.09
B12	Empty	1	2	1	308533	76.31	4.10
B12	Empty	1	2	1	309033	76.43	4.07
B12	Empty	1	2	1	309533	76.51	4.10
B12	Empty	1	2	1	310050	76.62	4.07
B12	Empty	1	2	1	310550	76.71	4.04
B12	Empty	1	2	1	311066	76.83	4.06
B12	Empty	1	2	1	311566	76.92	4.04
B12	Empty	1	2	1	312066	77	4.04
B12	Empty	1	2	1	312583	77.13	4.06
B12	Empty	1	2	1	313083	77.21	4.03
B12	Empty	1	2	1	313583	77.32	4.00
B12	Empty	1	2	1	314083	77.44	4.03
B12	Empty	1	2	1	314600	77.53	4.05
B12	Empty	1	2	1	315100	77.61	4.01
B12	Empty	1	2	1	315600	77.71	4.01
B12	Empty	1	2	1	316100	77.82	4.03
B12	Empty	1	2	1	316600	77.95	4.02
B12	Empty	1	2	1	317133	78.02	4.04
B12	Empty	1	2	1	317633	78.14	4.03
B12	Empty	1	2	1	318133	78.25	4.02
B12	Empty	1	2	1	318633	78.35	4.02
B12	Empty	1	2	1	319150	78.43	3.99
B12	Empty	1	2	1	319650	78.55	4.00
B12	Empty	1	2	1	320150	78.64	4.01
B12	Empty	1	2	1	320650	78.72	4.01
B12	Empty	1	2	1	321166	78.8	4.00
B12	Empty	1	2	1	321666	78.96	3.99
B12	Empty	1	2	1	322166	79.04	4.01
B12	Empty	1	2	1	322683	79.16	4.00
B12	Empty	1	2	1	323183	79.25	3.99
B12	Empty	1	2	1	323683	79.34	3.99
B12	Empty	1	2	1	324183	79.42	3.98
B12	Empty	1	2	1	324683	79.51	3.98
B12	Empty	1	2	1	325183	79.65	3.98
B12	Empty	1	2	1	325700	79.78	3.96
B12	Empty	1	2	1	326200	79.86	3.97
B12	Empty	1	2	1	326716	79.98	3.95
B12	Empty	1	2	1	327216	80.07	3.97
B12	Empty	1	2	1	327716	80.16	3.99
B12	Empty	1	2	1	328233	80.27	3.96
B12	Empty	1	2	1	328733	80.36	4.00
B12	Empty	1	2	1	329233	80.45	3.96
B12	Empty	1	2	1	329733	80.56	3.94
B12	Empty	1	2	1	330233	80.66	3.93
B12	Empty	1	2	1	330750	80.77	3.90
B12	Empty	1	2	1	331250	80.86	3.95
B12	Empty	1	2	1	331750	80.97	3.97
B12	Empty	1	2	1	332266	81.06	3.94
B12	Empty	1	2	1	332783	81.15	3.93
B12	Empty	1	2	1	333283	81.26	3.95
B12	Empty	1	2	1	333766	81.36	3.93
B12	Empty	1	2	1	334266	81.45	3.92
B12	Empty	1	2	1	334766	81.56	3.93
B12	Empty	1	2	1	335266	81.65	3.89
B12	Empty	1	2	1	335783	81.76	3.92
B12	Empty	1	2	1	336283	81.88	3.89
B12	Empty	1	2	1	336783	81.95	3.92
B12	Empty	1	2	1	337283	82.06	3.90
B12	Empty	1	2	1	337783	82.15	3.90
B12	Empty	1	2	1	338283	82.25	3.89
B12	Empty	1	2	1	338783	82.36	3.90
B12	Empty	1	2	1	339283	82.44	3.90
B12	Empty	1	2	1	339800	82.56	3.91
B12	Empty	1	2	1	340300	82.65	3.89
B12	Empty	1	2	1	340800	82.77	3.87
B12	Empty	1	2	1	341300	82.86	3.87
B12	Empty	1	2	1	341800	82.95	3.87
B12	Empty	1	2	1	342300	83.07	3.87
B12	Empty	1	2	1	342800	83.16	3.89
B12	Empty	1	2	1	343316	83.27	3.87
B12	Empty	1	2	1	343816	83.36	3.87
B12	Empty	1	2	1	344316	83.48	3.86
B12	Empty	1	2	1	344833	83.57	3.85
B12	Empty	1	2	1	345333	83.66	3.84
B12	Empty	1	2	1	345833	83.79	3.87
B12	Empty	1	2	1	346333	83.86	3.85
B12	Empty	1	2	1	346850	83.98	3.84
B12	Empty	1	2	1	347350	84.05	3.84
B12	Empty	1	2	1	347866	84.17	3.85
B12	Empty	1	2	1	348366	84.28	3.84
B12	Empty	1	2	1	348866	84.38	3.87
B12	Empty	1	2	1	349383	84.47	3.82
B12	Empty	1	2	1	349883	84.59	3.81
B12	Empty	1	2	1	350383	84.67	3.80
B12	Empty	1	2	1	350883	84.76	3.84
B12	Empty	1	2	1	351383	84.88	3.80
C1	T4L wt 2 uM	1	2	1	26450	20.01	4.71
C1	T4L wt 2 uM	1	2	1	26950	20.01	4.71
C1	T4L wt 2 uM	1	2	1	27450	20.16	4.70
C1	T4L wt 2 uM	1	2	1	27950	20.32	4.70
C1	T4L wt 2 uM	1	2	1	28450	20.4	4.72
C1	T4L wt 2 uM	1	2	1	28967	20.54	4.69
C1	T4L wt 2 uM	1	2	1	29466	20.69	4.71
C1	T4L wt 2 uM	1	2	1	29983	20.77	4.73
C1	T4L wt 2 uM	1	2	1	30483	20.93	4.72
C1	T4L wt 2 uM	1	2	1	30983	20.93	4.71
C1	T4L wt 2 uM	1	2	1	31483	21.08	4.70
C1	T4L wt 2 uM	1	2	1	32000	21.16	4.71
C1	T4L wt 2 uM	1	2	1	32500	21.23	4.69
C1	T4L wt 2 uM	1	2	1	33000	21.37	4.69
C1	T4L wt 2 uM	1	2	1	33516	21.45	4.69
C1	T4L wt 2 uM	1	2	1	34016	21.53	4.67
C1	T4L wt 2 uM	1	2	1	34516	21.68	4.70
C1	T4L wt 2 uM	1	2	1	35016	21.76	4.68
C1	T4L wt 2 uM	1	2	1	35516	21.9	4.68
C1	T4L wt 2 uM	1	2	1	36016	21.97	4.69
C1	T4L wt 2 uM	1	2	1	36533	22.04	4.68
C1	T4L wt 2 uM	1	2	1	37033	22.19	4.70
C1	T4L wt 2 uM	1	2	1	37533	22.26	4.69
C1	T4L wt 2 uM	1	2	1	38033	22.34	4.67
C1	T4L wt 2 uM	1	2	1	38533	22.41	4.67
